evaluation_date,code,name,setup_id,candidate_type,candidate_event_id,candidate_event_sequence,first_candidate_date,first_executable_date,is_first_candidate_event,is_first_executable_event,entry_archetype
2025-10-28,600089,特变电工,s6setup-425269feeefcb6ffd33a,WATCH_CANDIDATE,s6event-40635e3e615ded6faa9c,1,2025-10-28,2025-10-28,True,True,SUPPORT_PULLBACK
2025-10-28,600490,鹏欣资源,s6setup-a8f6e5e527714bb7679c,WATCH_CANDIDATE,s6event-1f8b0f78ed030e7dd4d1,1,2025-10-28,2025-10-28,True,True,SUPPORT_PULLBACK
2025-10-28,688361,中科飞测,s6setup-5ac0c6968f6c8479695f,KEY_CANDIDATE,s6event-70c603e3d7900d3b671b,1,2025-10-28,2025-10-28,True,True,SUPPORT_PULLBACK
2025-10-28,688377,迪威尔,s6setup-ced7925d6efb35e890a4,WATCH_CANDIDATE,s6event-767669431e7c7f98ea73,1,2025-10-28,,True,False,NONE
2025-10-28,688409,富创精密,s6setup-45795528ad6336fc4943,WATCH_CANDIDATE,s6event-8ff58c5858d0040f021e,2,2025-10-27,2025-10-27,False,False,SUPPORT_PULLBACK
2025-10-29,002922,伊戈尔,s6setup-5c9ccba6d50768351f6a,WATCH_CANDIDATE,s6event-ca449c76438b083ef54c,1,2025-10-29,,True,False,NONE
2025-10-29,300073,当升科技,s6setup-20517d0e7a512fd83e92,WATCH_CANDIDATE,s6event-1b4a8399b4706ae83105,5,2025-10-17,2025-10-17,False,False,NONE
2025-10-29,300127,银河磁体,s6setup-dc92fe3a0f3482c354f1,WATCH_CANDIDATE,s6event-98dd663c3246a82f98a1,1,2025-10-29,2025-10-29,True,True,SUPPORT_PULLBACK
2025-10-29,600490,鹏欣资源,s6setup-5ca17db33f87b3b76412,WATCH_CANDIDATE,s6event-1f8b0f78ed030e7dd4d1,2,2025-10-28,2025-10-28,False,False,SUPPORT_PULLBACK
2025-10-29,601218,吉鑫科技,s6setup-607d41629cbe3613d06c,KEY_CANDIDATE,s6event-bd6cb316e30023c3bdc1,2,2025-10-24,2025-10-24,False,False,NONE
2025-10-29,601899,紫金矿业,s6setup-a90fde919ab2ebf75565,KEY_CANDIDATE,s6event-3cba5b668013bfdfde18,1,2025-10-29,,True,False,NONE
2025-10-29,688109,品茗科技,s6setup-edf8e39b0ada683384e2,WATCH_CANDIDATE,s6event-a3102f4923445900982e,1,2025-10-29,,True,False,NONE
2025-10-30,002941,新疆交建,s6setup-a39177bc86e1234db634,KEY_CANDIDATE,s6event-ea7b18434f206532ead1,1,2025-10-30,2025-10-30,True,True,SUPPORT_PULLBACK
2025-10-30,600490,鹏欣资源,s6setup-ae5446c6b89c90cbe792,KEY_CANDIDATE,s6event-1f8b0f78ed030e7dd4d1,3,2025-10-28,2025-10-28,False,False,SUPPORT_PULLBACK
2025-10-30,601899,紫金矿业,s6setup-832812ec0a63395fcd77,KEY_CANDIDATE,s6event-3cba5b668013bfdfde18,2,2025-10-29,,False,False,NONE
2025-10-30,688249,晶合集成,s6setup-8f4f7a006aabcd4114df,KEY_CANDIDATE,s6event-1d5da2d8a26fed7f63ec,2,2025-10-24,2025-10-30,False,True,SUPPORT_PULLBACK
2025-10-30,688377,迪威尔,s6setup-8afc0648c4d2f961429c,WATCH_CANDIDATE,s6event-767669431e7c7f98ea73,2,2025-10-28,2025-10-30,False,True,SUPPORT_PULLBACK
2025-10-30,688480,赛恩斯,s6setup-1ee9a9afea96750fe1f1,KEY_CANDIDATE,s6event-df5feed5ac3db1d9a50f,1,2025-10-30,2025-10-30,True,True,SUPPORT_PULLBACK
2025-10-31,002941,新疆交建,s6setup-533e5bd7f8f75b92e0be,KEY_CANDIDATE,s6event-ea7b18434f206532ead1,2,2025-10-30,2025-10-30,False,False,SUPPORT_PULLBACK
2025-10-31,600490,鹏欣资源,s6setup-6f74b0323bd14cc4c0e3,KEY_CANDIDATE,s6event-1f8b0f78ed030e7dd4d1,4,2025-10-28,2025-10-28,False,False,SUPPORT_PULLBACK
2025-10-31,601212,白银有色,s6setup-403eb70203523a546ba4,KEY_CANDIDATE,s6event-d2931bbc6e7afc71a24e,1,2025-10-31,2025-10-31,True,True,SUPPORT_PULLBACK
2025-10-31,601899,紫金矿业,s6setup-4558a4761f57a6ac7229,KEY_CANDIDATE,s6event-3cba5b668013bfdfde18,3,2025-10-29,2025-10-31,False,True,SUPPORT_PULLBACK
2025-10-31,688480,赛恩斯,s6setup-1ee9a9afea96750fe1f1,KEY_CANDIDATE,s6event-df5feed5ac3db1d9a50f,2,2025-10-30,2025-10-30,False,False,SUPPORT_PULLBACK
2025-11-03,000980,众泰汽车,s6setup-0d0158e532de8c412535,WATCH_CANDIDATE,s6event-497431950b6fcc4bd3f5,1,2025-11-03,,True,False,NONE
2025-11-03,002941,新疆交建,s6setup-95b0f66b91a78501b282,KEY_CANDIDATE,s6event-ea7b18434f206532ead1,3,2025-10-30,2025-10-30,False,False,SUPPORT_PULLBACK
2025-11-05,300179,四方达,s6setup-9558daf0ee21fcc071b8,WATCH_CANDIDATE,s6event-0e4f8bb1d656eb5f7414,1,2025-11-05,2025-11-05,True,True,SUPPORT_PULLBACK
2025-11-05,601288,农业银行,s6setup-41ce0257d5e0dfa67f84,WATCH_CANDIDATE,s6event-8b38e1b107f0d88eb927,1,2025-11-05,2025-11-05,True,True,SUPPORT_PULLBACK
2025-11-05,688377,迪威尔,s6setup-ced7925d6efb35e890a4,WATCH_CANDIDATE,s6event-767669431e7c7f98ea73,3,2025-10-28,2025-10-30,False,False,SUPPORT_PULLBACK
2025-11-05,688663,新风光,s6setup-5d882ee7449828261d7b,WATCH_CANDIDATE,s6event-02acf749b53c526ee8d2,1,2025-11-05,,True,False,NONE
2025-11-06,002171,楚江新材,s6setup-e055314d6892b431c9f1,WATCH_CANDIDATE,s6event-17eb16d1f21f8bcbbee1,1,2025-11-06,2025-11-06,True,True,SUPPORT_PULLBACK
2025-11-06,300179,四方达,s6setup-26d0c32d83cb8c011635,WATCH_CANDIDATE,s6event-0e4f8bb1d656eb5f7414,2,2025-11-05,2025-11-05,False,False,SUPPORT_PULLBACK
2025-11-06,601288,农业银行,s6setup-1f36b9c74bc2cefe8a1e,WATCH_CANDIDATE,s6event-dab9f0d91104d2902b95,1,2025-11-06,2025-11-06,True,True,SUPPORT_PULLBACK
2025-11-06,688377,迪威尔,s6setup-ced7925d6efb35e890a4,KEY_CANDIDATE,s6event-767669431e7c7f98ea73,4,2025-10-28,2025-10-30,False,False,SUPPORT_PULLBACK
2025-11-06,688585,上纬新材,s6setup-9a9bc7c3d2a7db553a40,WATCH_CANDIDATE,s6event-cb47c0ff0172db725a52,1,2025-11-06,2025-11-06,True,True,SUPPORT_PULLBACK
2025-11-07,300179,四方达,s6setup-e0c1e5ba70b875138868,WATCH_CANDIDATE,s6event-0e4f8bb1d656eb5f7414,3,2025-11-05,2025-11-05,False,False,NONE
2025-11-07,688377,迪威尔,s6setup-ced7925d6efb35e890a4,KEY_CANDIDATE,s6event-767669431e7c7f98ea73,5,2025-10-28,2025-10-30,False,False,SUPPORT_PULLBACK
2025-11-10,001287,中电港,s6setup-8400bd32af8d497f3733,WATCH_CANDIDATE,s6event-9eb14b9d79132bcd381a,1,2025-11-10,2025-11-10,True,True,SUPPORT_PULLBACK
2025-11-10,300308,中际旭创,s6setup-988348ddc9d2061c5eda,WATCH_CANDIDATE,s6event-8523c009c3d03d949ecb,1,2025-11-10,2025-11-10,True,True,SUPPORT_PULLBACK
2025-11-10,301200,大族数控,s6setup-5c258545cef2aab3123a,WATCH_CANDIDATE,s6event-177529eec7dddcd5403b,1,2025-11-10,,True,False,NONE
2025-11-10,601608,中信重工,s6setup-1d95ad7f92b55763e0a8,WATCH_CANDIDATE,s6event-730a844ddc644df8743f,1,2025-11-10,2025-11-10,True,True,SUPPORT_PULLBACK
2025-11-10,688377,迪威尔,s6setup-ced7925d6efb35e890a4,WATCH_CANDIDATE,s6event-767669431e7c7f98ea73,6,2025-10-28,2025-10-30,False,False,NONE
2025-11-11,001287,中电港,s6setup-0ef40d7278ce749ab26a,KEY_CANDIDATE,s6event-9eb14b9d79132bcd381a,2,2025-11-10,2025-11-10,False,False,SUPPORT_PULLBACK
2025-11-11,002171,楚江新材,s6setup-d1f1a0f12a210c1396a4,KEY_CANDIDATE,s6event-17eb16d1f21f8bcbbee1,2,2025-11-06,2025-11-06,False,False,NONE
2025-11-11,301200,大族数控,s6setup-2c4bbb328f5078d10720,WATCH_CANDIDATE,s6event-5ce5a7ffc975302a0a21,1,2025-11-11,2025-11-11,True,True,SUPPORT_PULLBACK
2025-11-11,601608,中信重工,s6setup-4de2643acc860e8c8db9,KEY_CANDIDATE,s6event-730a844ddc644df8743f,2,2025-11-10,2025-11-10,False,False,SUPPORT_PULLBACK
2025-11-12,300136,信维通信,s6setup-4117735c3afe45d20380,WATCH_CANDIDATE,s6event-dfe64b19725c8b979047,1,2025-11-12,2025-11-12,True,True,SUPPORT_PULLBACK
2025-11-12,301200,大族数控,s6setup-245cc89f55559d51894e,WATCH_CANDIDATE,s6event-73f32688a6e4d75a2468,1,2025-11-12,2025-11-12,True,True,SUPPORT_PULLBACK
2025-11-13,301200,大族数控,s6setup-2e81c84853c18b705a82,WATCH_CANDIDATE,s6event-fb7f3915940443952bbf,1,2025-11-13,2025-11-13,True,True,SUPPORT_PULLBACK
2025-11-13,600021,上海电力,s6setup-c43b5710ab76eac9ed6c,WATCH_CANDIDATE,s6event-c874e63a2dde99337082,1,2025-11-13,2025-11-13,True,True,SUPPORT_PULLBACK
2025-11-13,600549,厦门钨业,s6setup-12d2a0ea20e38cbc1534,WATCH_CANDIDATE,s6event-3e50516456c670624b86,1,2025-11-13,2025-11-13,True,True,SUPPORT_PULLBACK
2025-11-13,600595,中孚实业,s6setup-d9c8c9a667f9d8ffe73e,WATCH_CANDIDATE,s6event-362577aa162da4b865e4,1,2025-11-13,,True,False,NONE
2025-11-13,601611,中国核建,s6setup-523a09f50b44b3299369,WATCH_CANDIDATE,s6event-45133f9b84b85ac925b0,1,2025-11-13,2025-11-13,True,True,SUPPORT_PULLBACK
2025-11-13,603301,振德医疗,s6setup-1865ba63164b49b9d9b6,WATCH_CANDIDATE,s6event-477fdbed20c40a2a35af,1,2025-11-13,2025-11-13,True,True,SUPPORT_PULLBACK
2025-11-14,600595,中孚实业,s6setup-100f5c3cd4f69e5ae4f6,WATCH_CANDIDATE,s6event-362577aa162da4b865e4,2,2025-11-13,2025-11-14,False,True,SUPPORT_PULLBACK
2025-11-14,603301,振德医疗,s6setup-380658457793e1170035,WATCH_CANDIDATE,s6event-477fdbed20c40a2a35af,2,2025-11-13,2025-11-13,False,False,SUPPORT_PULLBACK
2025-11-17,000892,欢瑞世纪,s6setup-1c1f7a036cb2a694a431,WATCH_CANDIDATE,s6event-1941bc223b67a1e150f8,1,2025-11-17,2025-11-17,True,True,SUPPORT_PULLBACK
2025-11-17,300454,深信服,s6setup-478345d5e6f6770a72b4,KEY_CANDIDATE,s6event-192502a6f91c83b665eb,1,2025-11-17,2025-11-17,True,True,SUPPORT_PULLBACK
2025-11-17,300520,科大国创,s6setup-db0db0e777752f50b52f,WATCH_CANDIDATE,s6event-0f2a349c50a05171bd9a,1,2025-11-17,2025-11-17,True,True,SUPPORT_PULLBACK
2025-11-17,600515,海南机场,s6setup-7520b9018ef27977fe3b,WATCH_CANDIDATE,s6event-29a42588013dc2a8f8f8,1,2025-11-17,2025-11-17,True,True,SUPPORT_PULLBACK
2025-11-18,300454,深信服,s6setup-cd40f11933069d604ab4,WATCH_CANDIDATE,s6event-192502a6f91c83b665eb,2,2025-11-17,2025-11-17,False,False,SUPPORT_PULLBACK
2025-11-18,300814,中富电路,s6setup-c8e2a112f1ee166b60ab,WATCH_CANDIDATE,s6event-ef54aa03623f66c8b2ed,1,2025-11-18,2025-11-18,True,True,SUPPORT_PULLBACK
2025-11-18,601898,中煤能源,s6setup-76f1f31a0b4983585ccc,WATCH_CANDIDATE,s6event-ac263b478bbe1866b3ba,1,2025-11-18,2025-11-18,True,True,SUPPORT_PULLBACK
2025-11-19,601898,中煤能源,s6setup-76f1f31a0b4983585ccc,WATCH_CANDIDATE,s6event-ac263b478bbe1866b3ba,2,2025-11-18,2025-11-18,False,False,NONE
2025-11-20,002028,思源电气,s6setup-015b9fc1c4e7060fe9ee,WATCH_CANDIDATE,s6event-af68914407c0d5c53178,1,2025-11-20,2025-11-20,True,True,SUPPORT_PULLBACK
2025-11-20,600219,南山铝业,s6setup-459331fdc8307de59b61,WATCH_CANDIDATE,s6event-939088ea7c6f05e1aa0b,1,2025-11-20,2025-11-20,True,True,SUPPORT_PULLBACK
2025-11-20,603516,淳中科技,s6setup-d0e6944fe48379037e2f,WATCH_CANDIDATE,s6event-79f169b53579a8020a63,1,2025-11-20,2025-11-20,True,True,SUPPORT_PULLBACK
2025-11-25,000338,潍柴动力,s6setup-7540ae0a7a3f5ceb9f3a,WATCH_CANDIDATE,s6event-4b85e0b7c7677094cd68,1,2025-11-25,2025-11-25,True,True,SUPPORT_PULLBACK
2025-11-25,002028,思源电气,s6setup-41b6ce58c8d1e6c622c3,WATCH_CANDIDATE,s6event-af68914407c0d5c53178,2,2025-11-20,2025-11-20,False,False,SUPPORT_PULLBACK
2025-11-25,688585,上纬新材,s6setup-d64d85a6021fcaaaa11a,WATCH_CANDIDATE,s6event-5216b90ad923ac3c49a5,1,2025-11-25,,True,False,NONE
2025-11-28,000830,鲁西化工,s6setup-6fb24fe91307e74ac3cb,WATCH_CANDIDATE,s6event-b4d059e23d9c8c95204a,1,2025-11-28,2025-11-28,True,True,SUPPORT_PULLBACK
2025-11-28,600737,中粮糖业,s6setup-3bee24a85bdaab6ae92d,WATCH_CANDIDATE,s6event-643b9dff415413b9a430,1,2025-11-28,2025-11-28,True,True,SUPPORT_PULLBACK
2025-12-01,000830,鲁西化工,s6setup-6fb24fe91307e74ac3cb,WATCH_CANDIDATE,s6event-b4d059e23d9c8c95204a,2,2025-11-28,2025-11-28,False,False,SUPPORT_PULLBACK
2025-12-01,002426,胜利精密,s6setup-6d3fcdb0125fc5a3bb2e,WATCH_CANDIDATE,s6event-bc51ef012aecc5b312e7,1,2025-12-01,2025-12-01,True,True,SUPPORT_PULLBACK
2025-12-01,002497,雅化集团,s6setup-b61ee20491e865eaa98a,WATCH_CANDIDATE,s6event-81b1fa321a1a94fdeeb7,1,2025-12-01,,True,False,NONE
2025-12-01,600737,中粮糖业,s6setup-4874f73198b3cb2bf11a,WATCH_CANDIDATE,s6event-643b9dff415413b9a430,2,2025-11-28,2025-11-28,False,False,SUPPORT_PULLBACK
2025-12-01,600815,厦工股份,s6setup-abddcf8ce10784f22653,WATCH_CANDIDATE,s6event-0ca70e79bfee617c9e7c,1,2025-12-01,,True,False,NONE
2025-12-01,601969,海南矿业,s6setup-ca9797effd3ab4993fd5,WATCH_CANDIDATE,s6event-e3fd813d974925c5bccd,1,2025-12-01,2025-12-01,True,True,SUPPORT_PULLBACK
2025-12-02,002108,沧州明珠,s6setup-99d281ed96633fc2934b,WATCH_CANDIDATE,s6event-18996e74ba60764230d9,1,2025-12-02,,True,False,NONE
2025-12-02,002426,胜利精密,s6setup-6d3fcdb0125fc5a3bb2e,WATCH_CANDIDATE,s6event-bc51ef012aecc5b312e7,2,2025-12-01,2025-12-01,False,False,SUPPORT_PULLBACK
2025-12-02,601888,XD中国中,s6setup-afe12cc74c60779ff82e,WATCH_CANDIDATE,s6event-c5609debb679cab2136d,1,2025-12-02,,True,False,NONE
2025-12-03,000833,粤桂股份,s6setup-c7e1dcf42328ff372e2a,WATCH_CANDIDATE,s6event-eaee97f62428e39ff3be,1,2025-12-03,2025-12-03,True,True,SUPPORT_PULLBACK
2025-12-04,300390,天华新能,s6setup-febba4e8286185632756,WATCH_CANDIDATE,s6event-3654a2cd11aed8df791b,1,2025-12-04,2025-12-04,True,True,SUPPORT_PULLBACK
2025-12-16,605255,天普股份,s6setup-e48de09982940e62af28,WATCH_CANDIDATE,s6event-7fa856335252f65b4e5b,1,2025-12-16,,True,False,NONE
2025-12-17,605255,天普股份,s6setup-f0c8e486ddf086ee9ca7,WATCH_CANDIDATE,s6event-7fa856335252f65b4e5b,2,2025-12-16,,False,False,NONE
2025-12-18,000510,新金路,s6setup-e0e5cd45beeb94e21841,WATCH_CANDIDATE,s6event-7a034438fc07722b57d8,1,2025-12-18,,True,False,NONE
2025-12-18,605255,天普股份,s6setup-e48de09982940e62af28,WATCH_CANDIDATE,s6event-7fa856335252f65b4e5b,3,2025-12-16,,False,False,NONE
2025-12-18,688110,东芯股份,s6setup-a7bdb0fc119a26842f6a,WATCH_CANDIDATE,s6event-e7d1f64351439187182c,1,2025-12-18,2025-12-18,True,True,SUPPORT_PULLBACK
2025-12-19,300131,英唐智控,s6setup-447cb6fa7b373adb8810,WATCH_CANDIDATE,s6event-2f47de8724609ff76f0d,1,2025-12-19,2025-12-19,True,True,SUPPORT_PULLBACK
2025-12-19,300620,光库科技,s6setup-6da27825b7ecf0774d0d,WATCH_CANDIDATE,s6event-b2bf43225bb892798859,1,2025-12-19,2025-12-19,True,True,SUPPORT_PULLBACK
2025-12-19,600595,中孚实业,s6setup-def073ea22e01988a3cf,WATCH_CANDIDATE,s6event-2903f8108699570e1205,1,2025-12-19,,True,False,NONE
2025-12-19,605255,天普股份,s6setup-f0c8e486ddf086ee9ca7,WATCH_CANDIDATE,s6event-7fa856335252f65b4e5b,4,2025-12-16,,False,False,NONE
2025-12-23,002029,七 匹 狼,s6setup-0eba66d04ba807005d51,WATCH_CANDIDATE,s6event-4a82a5e847912547a456,1,2025-12-23,2025-12-23,True,True,SUPPORT_PULLBACK
2025-12-23,605255,天普股份,s6setup-f0c8e486ddf086ee9ca7,WATCH_CANDIDATE,s6event-7fa856335252f65b4e5b,5,2025-12-16,2025-12-23,False,True,SUPPORT_PULLBACK
2025-12-24,300502,新易盛,s6setup-0380d67ff019d0cabadd,WATCH_CANDIDATE,s6event-bc81c145e10993545669,1,2025-12-24,2025-12-24,True,True,SUPPORT_PULLBACK
2025-12-24,605255,天普股份,s6setup-f0c8e486ddf086ee9ca7,WATCH_CANDIDATE,s6event-7fa856335252f65b4e5b,6,2025-12-16,2025-12-23,False,False,NONE
2025-12-24,688231,隆达股份,s6setup-631aceb90dcce648d738,WATCH_CANDIDATE,s6event-336916f0ae344760b91c,1,2025-12-24,,True,False,NONE
2025-12-25,300502,新易盛,s6setup-d0756c36d764792175ea,WATCH_CANDIDATE,s6event-0a0eacd6ddf0991b9fed,1,2025-12-25,,True,False,NONE
2025-12-25,688313,仕佳光子,s6setup-b3e21472ed237276500b,WATCH_CANDIDATE,s6event-81f4d89b77056eae5ed3,1,2025-12-25,2025-12-25,True,True,SUPPORT_PULLBACK
2025-12-26,001267,汇绿生态,s6setup-83b4984040abb1e38d25,WATCH_CANDIDATE,s6event-c1c9da22fe9718ed15a0,1,2025-12-26,2025-12-26,True,True,SUPPORT_PULLBACK
2025-12-26,300502,新易盛,s6setup-e9c5dc29a23bf65f1cc5,WATCH_CANDIDATE,s6event-14f267480cca2157df3e,1,2025-12-26,,True,False,NONE
2025-12-26,300751,迈为股份,s6setup-de4002f9b5390100f0b3,KEY_CANDIDATE,s6event-219f68b80afea89e49ee,1,2025-12-26,,True,False,NONE
2025-12-29,001267,汇绿生态,s6setup-223e50ba051c0a8871db,KEY_CANDIDATE,s6event-c1c9da22fe9718ed15a0,2,2025-12-26,2025-12-26,False,False,SUPPORT_PULLBACK
2025-12-29,300502,新易盛,s6setup-ca599d86b768b8b09c65,WATCH_CANDIDATE,s6event-fab4312f983ec9db8d57,1,2025-12-29,,True,False,NONE
2025-12-29,688167,炬光科技,s6setup-29ed83eec61eb5f8a012,WATCH_CANDIDATE,s6event-9ab1120c7a43e66ab4de,1,2025-12-29,2025-12-29,True,True,SUPPORT_PULLBACK
2025-12-30,001267,汇绿生态,s6setup-c72ee24097cfb90caf7f,KEY_CANDIDATE,s6event-c1c9da22fe9718ed15a0,3,2025-12-26,2025-12-26,False,False,SUPPORT_PULLBACK
2025-12-30,002353,杰瑞股份,s6setup-e96d08e08af4d241ee72,KEY_CANDIDATE,s6event-ed61b45c4ee006143ab1,1,2025-12-30,2025-12-30,True,True,SUPPORT_PULLBACK
2025-12-30,300502,新易盛,s6setup-48005534497e2d6e8304,WATCH_CANDIDATE,s6event-2428cef6a80096b9c6c1,1,2025-12-30,,True,False,NONE
2025-12-31,003031,中瓷电子,s6setup-143692decf1688b7f3f7,WATCH_CANDIDATE,s6event-e9f98feb48aa333bd462,1,2025-12-31,2025-12-31,True,True,SUPPORT_PULLBACK
2025-12-31,688167,炬光科技,s6setup-badd66725cdae56586ed,WATCH_CANDIDATE,s6event-dc616bb46b62121b43ac,1,2025-12-31,2025-12-31,True,True,SUPPORT_PULLBACK
